id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
6462669,M,independent,Kazim Yazdani,کاظم یزدانی,601,0,0,0
6465385,F,independent,Turialay Mirzada,توریالی میرزاده,19,0,0,0
6470374,M,independent,Rajab Ali Hussaini Allah Dad,رجب علی حسینی الله داد,40,0,0,0
6470481,M,independent,Alhaj Puhanduy Bahadr Sharifi,الحاج پوهندوی بهادر شریفی,398,0,0,0
6474507,M,independent, Ajaml Suhail,اجمل سهیل,47,0,0,0
6475120,M,independent, Saboor Shams,صبور شمس,186,0,0,0
6479354,M,independent, Kheyal Muhammad Ahmadzai,خیال محمد  احمدزی,21,0,0,0
6483661,M,independent, Sadar,صدر,441,0,0,0
6490826,M,independent, Puhand Mirdad,پوهاند میرداد,332,0,0,0
6492372,F,independent,Ustad Nima Suratgar,استاد نیماصورتگر,263,0,0,0
6494335,M,independent, Izatullah Nasratyar,عزت الله نصرتیار,254,0,0,0
6495805,M,independent,Sayed Bilal Ahmad Fatimi,سید بلال  احمد  فاطمی,124,0,0,0
6495987,M,independent,Jamil Karzai,جمیل کرزی,386,1,0,0
6496945,F,independent,Shakiba Hashimi,شکیبا هاشمی,30,1,1,1
6498571,M,independent, Hajji Muhammad Ishaq,حاجی محمد اسحاق,49,0,0,0
6503124,M,independent,Alhaj Wali  Muhammad Gulbahari,الحاج ولی محمد گلبهاری,557,0,0,0
6512071,M,independent,Qazi Abdul Majed Ahrari,قاضی عبدالمجید احراری,14,0,0,0
6512315,M,independent, Shah Mahmud Paywastun,شاه محمود  پیوستون,22,0,0,0
6531853,M,independent, Abdul Jabar Usmani,عبدالجبار عثمانی,34,0,0,0
6535546,M,independent,Torsun Sansizai,تورسون سانسیزی,2,0,0,0
6546242,M,independent,Muhammad Ayub Muwafaq,محمد ایوب  موفق,45,0,0,0
6550802,M,independent, Said Noorullah Sadat,سید نور الله سادات,35,0,0,0
6550803,M,independent,Abdul Salam Saljuqi,عبدالسلام سلجوقی,11,0,0,0
6550804,F,independent,Saira Shekib Sadat,سایره شکیب سادات,26,0,0,0
6550805,M,independent,Dr. Enayatullah Babur Ferahmand,داکتر عنایت الله بابر فرهمند,12,0,1,1
6550806,M,independent,Baz Muhammad Juzjani,بازمحمد  جوزجانی,24,1,1,1
6550807,M,independent,Muhammad Akram Yawar,محمد اکرام  یاور,16,0,0,0
6550808,M,independent, Maulawi Muhammad Sharif,مولوی محمد شریف,32,0,0,0
6550809,M,independent, Hajji Mirza,حاجی میرزا,43,0,0,0
6550810,M,independent,Ghulam Nabi,غلام نبی,5,0,0,0
6550815,M,independent,Hamid Azizi,حامد  عزیزی,29,0,0,0
6550816,M,independent,Muhammad Ismail,محمد اسماعیل,7,0,0,0
6550817,M,independent,Maulawi Namatullah,مولوی نعمت الله,47,0,0,0
6550818,M,independent,Eng. Turialay Esar,انجنیر توریالی ایثار,36,0,0,0
6550820,M,independent,Dr. Kawsar Baburi,داکتر کوثر بابری,8,0,0,0
6550821,M,independent,Hajji Noorullah Fidoni,حاجی نورالله  فدوئی,3,0,0,0
6554733,M,independent, Hajji Yulburs Ataye,حاجی یولبرس عطائی,28,0,0,0
6572741,M,independent,Dr. Abdul Rahim Sardar,دکتر عبدالرحیم سردار,90,0,0,0
6586114,M,independent,Sakhi Jan,سخی جان,15,0,0,0
6598180,M,independent,Muhsin Jan Agha,محسن جان آغا,44,0,0,0
6606503,F,independent,Zuhra Chopan,زهره چوپان,117,0,0,0
6606506,F,independent,Jamila Ghorbandi,جمیله غوربندی,101,0,0,0
6607211,M,independent,Hajji Abdul Salam Alokozai,حاجی عبدالسلام الکوزی,3,0,0,0
6613836,M,independent,Diploma Eng. Dilawar Tutakhil,دپلوم  انجینر  دلاور  طوطاخیل,41,0,1,0
6628290,M,independent,Eng. Abdul Dadar Dostum,انجنیر عبدالقادر دوستم,18,0,0,0
6633937,M,independent,Alhaj Mujeb-u- Rahman Salimzoy Zadran,الحاج مجیب الرحمن سالم زوی    ځدران,49,0,0,0
6666831,M,independent,General Khuwajah Salah‐ud‐Din Seddiqi,جنرال خواجه صلاح الدین  صدیقی,129,0,0,0
6693319,F,independent,Fatima Mushtaq Sayed,فاطمه مشتاق سید,66,0,0,0
6710001,M,independent, Dahzad,دهزاد,18,0,0,0
6714475,M,independent, Jalal-u-din Jalal,جلال الدین جلال,78,0,0,0
6714523,M,independent,Lall Muhammad Joya,لعل محمد جویا,1,0,0,0
6734501,M,independent,Eng. Muhammad Iqbal Safi,انجنیر محمد اقبال صافی,20,1,1,1
6780147,M,independent,Alhaj Abdul Saboor Hashimi,الحاج  عبدالصبور هاشمی,28,0,0,0
6789504,M,independent,Hajji Muhammad Hashim Girani,,3,0,0,0
6789505,F,independent,Fauzia Yunusi Kakar,,1,0,0,0
6799155,M,independent, Alhaj Maulawi Asadullah Jamali,الحاج مولوی اسد الله جمالی,79,0,0,0
6804225,M,independent, Abdullah Chupan,عبدالله چوپان,61,0,0,0
6808811,M,independent,Fida Muhammad Dagarwal,فدا محمد ډګروال,3,0,0,0
6810502,M,independent,Akhtar Jan Khpulwak Mangal,اختر جان خپلواک منګل,2,0,0,0
6810735,M,independent,Omar,عمر,27,0,0,0
6821181,M,independent,Bashir Ahmad Tah Yenj,بشیر احمد  ته ینج,4,0,1,1
6821293,M,independent,Muhammad Masood Popal,محمد مسعود پوپل,12,0,0,0
6831775,M,independent,Dr. Naqebullah Fayeq,داکتر نقیب الله فایق,12,0,1,1
6831936,M,independent,Muhammad Musa Qadiri,محمد موسی قادری,17,0,0,0
6832145,M,independent,Sayed Asif Parsa,سید آصف پارسا,38,0,0,0
6833317,M,independent, Gull Muhammad Pahlawan,,27,0,1,0
6833318,M,independent,Nasrullah Rahmani,نصر الله رحمانی,42,0,0,0
6859861,M,independent,Muhammad Saboor Furmuli,محمد صبور فرملی,18,0,0,0
6866696,M,independent, Hajji Shir Muhammad Arab,حاجی شیر محمد عرب,39,0,0,0
6872996,M,independent, Abdullah Mirzad,عبدالله میرزاد,404,0,0,0
6909234,M,independent,Hajji Noor Muhammad,حاجی نور محمد,30,0,0,0
6913001,M,independent, Maulawi Lal Muhammad,,37,0,0,0
6917001,M,independent,Muhammad Wasil,محمدواصل,6,0,0,0
6918836,M,independent, Hajji Ahmad Farid,حاجی احمد فرید,29,1,0,0
6919196,M,independent,Ainullah Jalilli,عین الله جلیلی,12,0,0,0
6943256,M,independent,Muhammad Dawoud Nayel,محمدداود نائیل,10,0,0,0
6946685,M,independent,Hajji Ezatullah Azizi Noorzai,حاجی عزت الله عزیزی نورزی,8,0,0,0
6958001,M,independent, Hajji Abdul Aziz Achikzai,حاجی عبدالعزیز  اڅکزی,14,0,0,0
6959871,M,independent, Hajji Dastgir,حاجی دستگیر,25,0,0,0
6964160,M,independent,Dr. Abdul Baqi Zhubal,داکتر عبدالباقی ژوبل,6,0,0,0
6970420,M,independent,Abdul Ghafar Watandar,عبدالغفاروطندار,17,0,0,0
6984201,M,independent,Shir Khan,شیر خان,105,0,0,0
6984204,M,independent,Nimatullah Sarhadi,نعمت الله سرحدی,28,0,0,0
6984205,M,independent,Sayed Najeebullah Ahmadi,سید نجیب الله احمدی,52,0,0,0
6984206,M,independent,Gul Alam Wahdat Yar,گل عالم وحدت یار,55,0,0,0
6984208,M,independent,Alhaj Diploma Eng. Juma Khan Taliq,الحاج دیپلوم انجنیر جمعه خان طلیق,30,0,0,0
6984209,M,independent,Dr. Muhammad Naseem Mudabbir,,53,0,1,0
6984210,M,independent,Hajji Muhammad Laqa Andarabi,حاجی محمد لقأ اندرابی,58,0,0,0
6984211,M,independent,Hafizullah Sulaiman Khil,حفیظ الله سلیمان خیل,42,0,0,0
6984212,M,independent,Maulawi Mufti Haq Nawaz,مولوی مفتی حق نواز,34,0,0,0
6984213,M,independent,Sayed Sharaf ‐u‐d Din Pirzada,سید شرف الدین پیرزاده,59,0,0,0
6984214,M,independent,Rahimullah Samandar,رحیم الله سمندر,111,0,0,0
6984215,M,independent,Eng. Habib ‐ur‐ Rahman Habib,انجینر حبیب الرحمن حبیب,76,0,0,0
6984216,M,independent,Obaidullah Rameen,عبید الله رامین,83,0,1,1
6984217,M,independent,Alhaj Muhammad Alam Aymaq,الحاج محمد عالم ایماق,19,0,0,0
6984218,M,independent,Abdul Wahid Hamidi,عبدالاحد حمیدی,84,0,0,0
6984220,M,independent,Ghulam Nabi Door Andish,غلام نبی دور اندیش,31,0,0,0
6984221,M,independent,Hajji Nazar Muhammad Faqiri,حاجی نظر محمدفقیری,8,0,0,0
6984222,M,independent,Eng. Sayed Esmatullah Hashmat,انجینر سید عصمت الله حشمت,64,0,0,0
6984226,M,independent,Qazi Najeebullah Akbari,قاضی نجیب الله اکبری,106,0,0,0
6984227,M,independent,Hajji Jalal ‐ud‐ Din Bajgahi,حاجی جلال الدین باجگاهی,74,0,0,0
6984231,M,independent,Muzafar Naiem Zada A.K.A Dr. Qamar‐u‐din,مظفر نعیم زاده مشهور به داکتر قمرالدین,46,0,0,0
6984233,F,independent,Mahbooba Andarabi,محبوبه اندرابی,95,0,0,0
6984234,M,independent,Dr. Mahdi,داکتر مهدی,90,0,1,1
6984236,M,independent,Eng. Muhammad Zia Larwani,انجینر محمد ضیاء لروانی,18,0,0,0
6984238,M,independent,Eng. Muhammad Asim,انجینر محمد عاصم,73,1,0,0
6984239,M,independent,Pahlawan Yahya,پهلوان یحی,71,0,0,0
6984240,M,independent,Dr. Matiullah Sharq,دوکتور مطیع الله شرق,56,0,0,0
6984241,M,independent,Alhaj Shir Muhammad Abid,الحاج شیر محمد عابد,100,0,0,0
6984242,M,independent,Sayed Ulfat Naderi,سید الفت نادری,39,0,0,0
6984243,M,independent,Fazal ‐ul‐ Haq Andarabi,فضل الحق اندرابی,92,0,0,0
6984245,M,independent,Alhaj Amir Muhammad Khair Khwah,الحاج امیر محمد خیرخواه,1,0,0,0
6984246,M,independent,Rahmatullah Wahidi,رحمت الله واحدی,103,0,0,0
6984247,M,independent,Abdul Fahim Wahaj,عبدالفهیم وهاج,22,0,0,0
6984248,M,independent,Agha Mir Ghafoori,آغا میر غفوری,85,0,0,0
6984250,M,independent,Ghulam Sarwar Hubab,,43,0,0,0
6984251,M,independent,Alhaj Maulawi Abdul Halim,الحاج مولوی عبدالحلیم,44,0,0,0
6984253,M,independent,Ustad Shirullah Taqwa,استاد شیرالله تقوی,26,0,0,0
6984254,F,independent,Dr. Jamila Oriakhil,داکتر جمیله اوریاخیل,115,0,0,0
6984325,F,independent,Zarmina Barikzai,زرمینه بارکزی,10,0,0,0
6984702,M,independent,Samunwal Alhaj Torialay Halimyar,سمونوال الحاج توریالی حلیمیار,13,0,0,0
6984704,M,independent, Muhammad Hashim Majbur,محمدهاشم مجبور,22,0,0,0
6984706,M,independent, Eng. Abdul Khaliq,انجینرعبدالخالق,19,0,0,0
6984707,M,independent,Samiullah Samim,سمیع اله صمیم,1,0,1,1
6984708,M,independent,Hayatullah,حیات الله,6,0,0,0
6984709,M,independent,Masoud Bakhtar,,29,0,1,0
6984710,M,independent,Mullah Abdullah Qazi Zada,ملا عبدالله قاضی زاده,5,0,0,0
6984711,F,independent,Nafas Gull Khedmat,نفس گل خدمت,9,0,0,0
6984801,M,independent,Alhaj Asadullah Shirzad,الحاج اسدالله شیرزاد,32,0,0,0
6998194,M,independent,Abdul Qadir Qalatwal,عبدالقادر قلاتوال,9,0,0,1
7023601,M,independent,Yusuf Jan Fazli,یوسف جان   فضلي,31,0,0,0
7023602,M,independent, Shir Khan,شیر خان,24,0,0,0
7023603,M,independent, Ustad Abdullah,استاذ عبدالله,39,0,0,0
7023604,M,independent,Abdul Rashed Mangal,عبدالرشید   منګل,8,0,0,0
7023606,M,independent,Homayoon,همایون,1,0,1,1
7023607,M,independent, Raz Khan,رز خان,17,0,0,0
7023608,M,independent, Wakil Mangal,وکیل منګل,16,0,0,0
7023609,M,independent,Hajji Muhammad  Kareem Khan Qazi Zada,حاجی محمد کریم خان   قاضی زاده,58,0,0,0
7023610,F,independent,Dr. Malalai Wali,داکتره ملالی ولی,53,0,0,0
7023611,F,independent,Sahira Sharif,ساهره شریف,4,1,1,1
7023613,M,independent, Zarim Jawed,زریم جاوید,57,0,0,0
7023614,M,independent, Maulawi Sayed Said,,48,0,0,0
7023615,M,independent, Maulawi Sultan Mahmud Majrohi,مولوی سلطان محمود مجروحی,38,0,0,0
7023617,M,independent,Hajji Ajab Noor Mangal,حاجی عجب نور منګل,40,0,0,0
7023618,M,independent,Alhaj Dr. Mirbat Khan Mangal,الحاج داکتر میربت خان منگل,54,0,1,1
7023619,M,independent,Akbar-u-din Taniwal,اکبر الدین تڼیوال,33,0,0,0
7023620,M,independent,Hajji Khan Zaman Sabarai,حاجی خان زمان صبری,15,0,0,0
7023621,M,independent,Neka Mir Khan,نیکه  میر خان,51,0,0,0
7023622,M,independent,Wali Khan Hela Mand,ولی خان هیله مند,29,0,0,0
7023624,M,independent,Hajji Noor Wali Jan,حاجی نور ولی جان,7,0,0,0
7023625,M,independent,Bahram Khan,بهرام خان,56,0,0,0
7023626,F,independent,Zarghuna,زرغونه,32,0,0,0
7023627,F,independent, Nadia Bawari,نادیه باوری,36,0,0,0
7027701,M,independent,Hajji Muhammad Sargand,حاجی محمد  څرګند,6,0,0,0
7030554,M,independent,Malim Abdul Jabar Paikan,معلم عبدالجبار پیکان,527,0,0,0
7031166,M,independent, Eng. Muhammad Baqir,انجنیر محمد باقر,474,0,0,0
7032991,M,independent,Muhammad Afzal Habib Safi,محمدافضل حبیب صافی,277,0,0,0
7033119,F,independent,Huria Arzo,حوریه آرزو,383,0,0,0
7042422,M,independent,Hajji Mir  Muhammad Qahir Sadat,حاجی میر محمد قاهر سادات,523,0,0,0
7044396,M,independent,Muhammad Ashraf Aryan,محمد اشرف آرین,28,0,0,0
7049270,F,independent,Razia,راضیه,588,0,0,0
7050503,M,independent, Hajji Shah Wali Hussain Khil,حاجی شاولی حسین خیل,403,0,0,0
7060012,M,independent, Muhammad Hanif,محمد حنیف,16,0,0,0
7060172,M,independent, Abdul Khaliq Noorzai,عبدالباقی نورزی,29,0,0,0
7062828,M,independent, Hajji Abdul Ali Sarwari,حاجی عبدالعلی   سروری,38,0,0,0
7079648,M,independent,Obaidullah Achakzai,عبیدالله اڅکزی,7,1,0,0
7092234,M,independent,Massoud Khan Noorzai,مسعود خان   نورزی,13,0,1,1
7095094,M,independent,Hajji Taj Muhammad Popal,حاجی تاج محمد پوپل,6,0,0,0
7102068,M,independent,Hamid Gull Mangal,حمیدگل منگل,46,0,0,0
7107492,M,independent,Abdul Fatah Danishfar,عبدالفتاح دانشفر,86,0,0,0
7107603,M,independent,Dr. Mahai Din Paykan Haidari,دکتر محی الدین پیکان حیدری,109,0,0,0
7107706,M,independent,Dr. Abdul Shukoor Hassan Zada,داکتر عبدالشکور حسن زاده,47,0,0,0
7111159,M,independent,Colonel Hajji Malang,ډګروال  حاجی ملنګ,5,0,0,0
7112559,M,independent,Ustad Naqibullah Qanaa,استاد نقیب الله قانع,41,0,0,0
7124627,M,independent,Muhammad Hussain,محمد حسین,118,0,0,0
7147668,M,independent,Nazar Gul Pakteen Zazai,نظر گل پکتین ځاځی,44,0,0,0
7149348,M,independent,Deedar Gul Bostani,دیدار ګل بوستانی,7,0,0,0
7167605,M,independent,Maulawi Habib‐ur‐  Rahman Muhammadi,مولوی حبیب الرحمن محمدی,41,0,0,0
7174692,F,independent,Najeeba Mukhtari,نجیبه مختاری,10,0,0,0
7183273,M,independent, Dr. Mahmood Khan,ډاکټر محمود خان,28,0,1,1
7183933,M,independent,Eng. Ajmal Khan Hotak,انجینر اجمل خان هوتک,24,0,0,0
7192137,F,independent, Qamar Aishchi,قمر ایشچی,35,0,0,0
7195060,M,independent, Hajji Muhammad Wali Alizai,حاجی محمد ولی     علیزی,35,0,1,1
7196388,M,independent, Muhammad Hassan,محمد حسن,51,0,0,0
7196528,M,independent,Muhammad Hashim Alokozai,محمد هاشم الکوزی,20,0,0,0
7196826,M,independent,Abdul Rahaman Baloch,عبدالرحمن بلوڅ,22,0,0,0
7204071,M,independent,Hajji Saifullah Silab,حاجی سیف الله   سیلاب,4,0,0,0
7207066,M,independent,Hajji Naqebullah Erfani ,حاجی نقیب الله عرفانی,6,0,0,0
7217698,M,independent, Hajji Abdul Wahid Karizwal,حاجی عبدالواحد   کاریزوال,44,0,0,0
7220763,M,independent,Alhaj Badshah Khan Zadran,الحاج  بادشاه خان ځدراڼ,6,0,0,0
7246439,M,independent,Hajji Muhammad Sediq Noorzai,حاجی محمد صدیق نورزی,1,0,0,0
7252093,F,independent,Hajeyanai Nafisa Tukhi,حجیاڼۍ نفیسه توخی,10,0,0,0
7254499,F,independent,Samin Gul Seray,سمین ګله څیړۍ,45,0,0,0
7278011,M,independent,Hajji Janan Noorzayee,حاجی جانان نورزائی,38,0,0,0
7278158,M,independent,Ghulam Farooq Majroh,غلام فاروق مجروح,53,0,1,1
7280633,M,independent,Muhammad Yaqub Stanikzai,محمد یعقوب  ستانکزی,9,0,0,0
7293377,M,independent,Ghulam Sakhi Afsari,غلام سخی افسری,33,0,0,0
7301701,F,independent,Farzana Ahmadi,فرزانه احمدی,152,0,0,0
7310873,M,independent,Qahir Khan,قاهر خان,44,0,0,0
7315413,M,independent, Hajji Mamoor Abdul Qadir Sharifi,حاجی مامور عبدالقادر شریفی,19,0,0,0
7315431,M,independent,Dr. Ghulam Jaylani Humayoon,ډاکټر غلام جیلانی همایون,33,0,0,0
7325007,M,independent, Dagarwal Abdullah,دگروال عبدالله,87,0,0,0
7350014,M,independent,Maulawi  Hedayatullah Hedayat,مولوی هدایت الله هدایت,91,0,0,0
7351125,M,independent,Ahmad Farid Alimi,احمد فرید علمی,22,0,0,0
7352125,M,independent,Enayatullah Beg,عنایت الله بیگ,92,0,0,0
7357285,M,independent,Ahmad Khan Rahmani,احمد خان رحمانی,53,0,0,0
7364001,F,independent,Fahima Sadat,فهیمه سادات,1,1,1,1
7368632,M,independent, Shadi Khan Showonkai,ښادی خان ښوونکی,45,0,0,0
7368761,M,independent, Muhammad Tariq,محمد طارق,76,0,0,0
7374596,M,independent,Alhaj Abd‐ur‐ Rahman Shafaq,الحاج عبدالرحمن شفق,37,0,0,0
7379928,M,independent,Alhaj General  Muhammad Dawoud Khenjani,الحاج جنرال محمد داود خنجانی,54,0,0,0
7389412,M,independent, Dr. Zakir Hussain Amiri,داکتر ذاکر حسین امیری,32,0,0,0
7403565,M,independent, Kalantar Shenwarai,کلانتر شینواری,135,0,0,0
7408004,M,independent,Alhaj Nasratullah Mudaseri,الحاج نصرت الله مدثری,402,0,0,0
7408009,M,independent,Abdul Qadir Zazai Watan Dost,عبدالقادر ځاځی وطندوست,573,0,0,0
7408014,F,independent,Qudria Yazdan Parast,قدریه یزدان پرست,378,1,0,0
7408015,M,independent, Anwar Khan Oriakhil,انور خان اوریا خیل,518,1,1,1
7408029,M,independent, Hajji Shalizi Didar,حاجی شالیزی دیدار,270,0,0,0
7408041,M,independent,Fahim Kohdamani,فهیم  کوهدامنی,217,0,0,0
7408088,M,independent,Mir Nasratullah Shams,میر نصرت الله شمس,141,0,0,0
7408101,M,independent, Muhammad Bahshir Hatif,محمد بشیر هاتف,584,0,0,0
7408132,F,independent, Shenkai Zaheen Karokhil,شینکی ذهین کړوخیل,586,0,1,1
7408154,F,independent,Shaima Kharoti,,555,0,0,0
7408159,M,independent,Eng. Mula Gul Ahmadzai,انجینر مولا گل احمدزی,357,0,0,0
